Embedding,isolated_labels,nmi_ari_cluster_labels_kmeans_nmi,nmi_ari_cluster_labels_kmeans_ari,silhouette_label,clisi_knn,silhouette_batch_b,ilisi_knn_b,kbet_per_label_b,pcr_comparison_b,silhouette_batch_m,ilisi_knn_m,kbet_per_label_m,graph_connectivity,pcr_comparison_m,Batch correction,Bio conservation,Modality integration,Total
scMIGRA-v1::Shared,0.48780394,0.48609276234376625,0.2935342058783491,0.52032036,0.9645074,0.8470973,0.42739737,0.21600773105122104,0,0.40273994,0.0,0.0029246696300840366,0.4589226166891199,0.7332144357810254,0.3726255947577393,0.5504517555236816,0.3195603328348103,0.42783648048723755
scMIGRA-v1::SharedSpecific,0.5136012,0.518163605822123,0.2856002849249446,0.5198134,0.957887,0.95133424,0.4976524,0.43780793448685135,0,0.75313365,0.0,0.011211460604173154,0.6303029265894288,0.8326522001589582,0.471698646000024,0.5590130805969238,0.44546004838939635,0.49875284055559554
scMIGRA-v1::Programs,0.4780645,0.4817247576389274,0.28227481914736446,0.5068271,0.96444756,0.838746,0.4267515,0.2169650685689404,0,0.36902788,0.0,0.0017412237662135445,0.4548157472940365,0.5715485212239952,0.37061562865728026,0.5426677703857422,0.27942667501973056,0.4120797992574001
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Modality integration,Modality integration,Modality integration,Modality integration,Modality integration,Aggregate score,Aggregate score,Aggregate score,Aggregate score
Metric Name,isolated_labels,nmi_ari_cluster_labels_kmeans_nmi,nmi_ari_cluster_labels_kmeans_ari,silhouette_label,clisi_knn,silhouette_batch_b,ilisi_knn_b,kbet_per_label_b,pcr_comparison_b,silhouette_batch_m,ilisi_knn_m,kbet_per_label_m,graph_connectivity,pcr_comparison_m,Batch correction,Bio conservation,Modality integration,Total
